ts,vader,sent_s1,sent_s2,sent_s3,sent_s4,sent_s5
2022-02-13,0.10532055767367433,-0.23098268563074859,0.0909215351821548,-0.07323638308776562,-0.29536070467813486,-0.1377205059131103
2022-02-14,0.0883436226198264,-0.17720554248868337,0.3677283554605489,0.2146281707637546,-0.17560587652376752,-0.027236403158494796
2022-02-15,0.1620377057605078,-0.18899853033121436,0.35242218677008713,0.03664103712773123,-0.21873129256624035,-0.10016822804945189
2022-02-16,0.10157837632372016,-0.0789808205602175,0.40283115981386663,0.0341485821382038,-0.07777287215680231,-0.041186758499520935
2022-02-17,0.1457991463337909,-0.13439506018770808,0.2181726705217707,0.0455648269235545,-0.12663146730373312,-0.05041071508852713
2022-02-18,0.23655206497202638,-0.3097364981118934,0.10824941731005053,-0.10366935151642642,-0.2867531892898067,-0.21137900826772035
2022-02-19,0.16746371519751416,-0.04396910778504669,0.25221920192259656,0.1285762329736444,-0.13091320626402148,-0.02244237416770695
2022-02-20,0.17755712894885836,-0.4783278236523108,-0.2435672603203106,-0.3836687059858351,-0.47195513866856814,-0.3563479339434207
2022-02-21,0.1306445471479585,-0.24685725104541503,0.12445744448419645,-0.028452638123458846,-0.4637165758461304,-0.19034757734075627
2022-02-22,0.15386624820586028,-0.18703873142720992,0.0847505192866079,0.03815171668066275,-0.28052369587014964,-0.13223720578474785
2022-02-23,0.17267002020240732,-0.22823536249074244,0.1616851684222519,0.08659352280853279,-0.24283176239950544,-0.10048916217769414
2022-02-24,-0.03409692170479375,-0.45161161260184196,-0.1013917932459112,-0.2472981242928722,-0.46741964283495596,-0.34351288681001524
2022-02-25,0.11434408499361902,-0.2028504563854031,0.08329109410231025,-0.06458930210388861,-0.2718391273838563,-0.15261100005415662
2022-02-26,0.18482001052960303,-0.19292463066459883,0.05998411142843854,-0.024622856201109586,-0.251792621890132,-0.08218594312053683
2022-02-27,0.05369980291506894,-0.16196509927135544,0.09924288826049266,-0.028432540656869235,-0.20574590077323968,-0.114115953186848
2022-02-28,0.05837464527602841,-0.2715869884646606,0.18691865034124341,-0.03243449383882493,-0.20443772142888442,-0.14081134093945855
2022-03-01,0.225164516900862,-0.16304594586398174,0.37898688640463274,0.18151841142054062,-0.09923754899610494,-0.0835077966098202
2022-03-02,0.1134345038525549,-0.1934531525073592,0.22012274211983437,0.0025254924086642026,-0.22899248149587206,-0.14401085121852752
2022-03-03,0.09397562076046613,-0.34412114919802317,-0.004250543963505709,-0.17653412195379894,-0.28056767738467264,-0.19291332846254383
2022-03-04,0.08078433625370021,-0.3396138291069099,0.08836679385236998,-0.11336349151538382,-0.311314694492949,-0.21298913839918135
2022-03-05,0.2771907701354138,-0.1593093285357591,0.2942286771959092,0.02447941532696119,-0.2349713422919266,0.005951663357568994
2022-03-06,0.20195447599834027,-0.2120843517032896,0.2210601440950302,0.20907121257059252,-0.243405040500277,-0.16329119521429067
2022-03-07,0.07027872749506994,-0.3324420568733602,0.14881353599142905,-0.19545325723478055,-0.3909465953795677,-0.19869510128068069
2022-03-08,0.1235054159113676,-0.3259053181906374,-0.04252886128607387,-0.062086093667597264,-0.34066986576051395,-0.20123392044302346
2022-03-09,0.04045223567546528,-0.1333101525354392,0.5201030870393085,0.14352517296655443,-0.08357569458083017,0.0351875822017421
2022-03-10,0.15974312108885835,-0.08346368300364704,0.18344918692239356,-0.03883530758862572,-0.26248626204024267,-0.10260063347240783
2022-03-11,0.1848736084542414,-0.17506441135555684,0.22990534128476786,-0.013517246623970932,-0.2198301785732579,-0.08260826532235464
2022-03-12,0.25927593901536,-0.17454701496463615,0.22844750582055934,-0.040092056077492805,-0.1661029780279992,-0.19844271304513547
2022-03-13,0.04315120512910868,-0.2542528387060639,0.17167773951288598,-0.07279095235701986,-0.24147019708305248,-0.10245689453697615
2022-03-14,0.18576532505703766,-0.12086788527825695,0.2015923177329934,-0.005598589139151296,-0.09946382049591374,-0.06000759166036353
2022-03-15,0.20026661297922027,-0.024747176766154094,0.29481796222071743,0.09245492732495122,-0.1463598783310603,0.05784597392664137
2022-03-16,0.2929260775728968,-0.268851442002526,0.23226473506932616,0.07374511120983113,-0.20618985468247292,0.032164574150498185
2022-03-17,0.14729678626071568,-0.16222162469235862,0.3107439028421478,0.07656899708993693,-0.2373109495415686,-0.17461979340046152
2022-03-18,0.17705590092524956,-0.291458511466248,0.17739586119198078,0.12561144149115533,-0.20758165862522646,-0.05088759545935998
2022-03-19,0.15751649668611586,-0.3680441725958303,0.30738595391560414,0.019533268165650496,-0.22184514258105886,-0.07183852494319948
2022-03-20,0.17124957884996408,-0.4352003520631903,0.12495218911254005,-0.08458935282851639,-0.26725076971551276,-0.13397823713171267
2022-03-21,0.2996636911236082,-0.2161916674870963,0.359522107235282,0.06342368030305057,-0.10338273249467234,-0.07798841964626785
2022-03-22,0.1914436092360885,-0.21527507816157807,0.32378444208719676,0.03836733927091244,-0.2047149214790815,-0.09400742356882358
2022-03-23,0.17031137964692797,-0.2192080707709747,0.12162103092610448,0.012594834224770849,-0.29770377443918755,-0.11941992715164867
2022-03-24,0.0986629282444228,-0.17765809802539165,0.2627177167823035,0.10718402529283676,-0.15202594209736467,-0.11476591457972793
2022-03-25,0.27627391681964397,-0.21426042350834676,0.37912004202332067,0.17684747860051322,-0.19575955735218836,0.013045121376910678
2022-03-26,0.25525143329369626,-0.24029100363121658,0.14973199482706845,0.0359448773784308,-0.21735684956455856,-0.15058346336136916
2022-03-27,0.18762568506070423,-0.3789616182467331,-0.011054460698512457,-0.012927354966853924,-0.26632023939749566,-0.10287205653988811
2022-03-28,0.18852713328125023,-0.2239470521691326,0.3557063279619381,0.11596512021610383,-0.19493070538011756,-0.0649959954679214
2022-03-29,0.17139311800819107,-0.35666943920261207,0.029645345575205904,-0.1013533078523228,-0.3843430202982832,-0.11299315878980115
2022-03-30,0.32178488499582014,-0.2807871380953649,0.24342646812908275,0.15502466891355707,-0.24599940735820686,-0.10615606099242683
2022-03-31,0.18914706247230434,-0.1368787592919129,0.2282445246214937,0.04852434223635445,-0.23806827785682746,-0.20629065808654712
2022-04-01,0.28159480103422135,-0.07633355345439805,0.4466723159880662,0.19460714410240948,-0.09801132583661737,-0.07504833678453703
2022-04-02,0.21325898669420532,-0.20512575020237217,0.3336919502467271,0.07708345949057291,-0.292130959479678,-0.23976432391891986
2022-04-03,0.1827172210946599,-0.2883000086249945,0.19302694583148525,0.043204160802158824,-0.2908648156208321,-0.16796017930069254
2022-04-04,0.1565839450825571,-0.37198624282408743,0.16051073652327916,0.07103466177238964,-0.18400223166742413,-0.17383062179878273
2022-04-05,0.13091061780529567,-0.30506223404661786,0.1546050563954348,0.10435177922848562,-0.2729140497985253,-0.20439917696539145
2022-04-06,0.1138969235889935,-0.11506321887888026,0.2079356088009377,0.061455296520494966,-0.20797530703612718,-0.16023195040304503
2022-04-07,0.13397981340267212,-0.24133655192664583,0.23444883741263733,-0.07705656094010514,-0.3703219523403467,-0.18937261502371283
2022-04-08,0.11500047926218349,-0.10246867342095296,0.40044893377232116,0.12101700851049654,-0.09994431849032838,-0.011158485152631346
2022-04-09,0.12876151200579652,-0.2861995777031456,0.019759619474829182,-0.16138265344747543,-0.2765425255275902,-0.16467367422461832
2022-04-10,0.25591288162814,-0.27671138309135235,0.01934721786890981,-0.21700278984956656,-0.3786776317422138,-0.2649486211204162
2022-04-11,0.16485290394069058,-0.08589943953326984,0.15944681241003414,-0.04343181069337688,-0.20800929149014213,-0.11494233979897615
2022-04-12,0.18607652293610935,-0.28019174211871223,0.03854036143640443,-0.021817483383982844,-0.3125336189993873,-0.2316506219953372
2022-04-13,0.1371843337853993,-0.4982469733440661,-0.04838743587045503,-0.2225577390121439,-0.41430127990822546,-0.16940303112781974
2022-04-14,0.13877187298217292,-0.327268969252083,0.16664781702488105,0.03227511735371779,-0.39367781605860386,-0.14543959862312772
2022-04-15,0.12431066501992742,-0.25553670459134586,0.03255823099550715,0.07051248905802178,-0.42012565629661325,-0.25662873205021886
2022-04-16,0.1504240997137394,-0.17574857179635292,0.3125988534383338,0.19704292868954226,-0.2858979008992906,-0.06684237553090015
2022-04-17,0.18564783363426093,-0.5344773437938464,-0.2038284458872269,-0.35740696688177837,-0.5094589227271928,-0.39812882249773623
2022-04-18,0.04317502880486591,-0.409508003041445,-0.11160687803748721,-0.18111499982691925,-0.3642037193634117,-0.21470804962378148
2022-04-19,0.14763449153868527,-0.3490204117062531,0.16628398638575903,-0.0061192084675106406,-0.2781195769851913,-0.2042046193701489
2022-04-20,0.1733784670353177,-0.25710349748504335,0.24255732846557668,-0.03599411130793444,-0.145275170592904,-0.10728556440379142
2022-04-21,0.33268694102289653,-0.1022259642562343,0.3001659632799383,0.08261606595506829,-0.09158477448914851,-0.024220679691632482
2022-04-22,0.20154470823143447,-0.2648621054374302,0.05825344745767218,-0.029501279161128314,-0.2706077138530261,-0.14783729110139807
2022-04-23,0.1776979670683009,-0.3425101304307436,0.09342532891649609,-0.16603052983318126,-0.2665210082303283,-0.1728054185446347
2022-04-24,0.1445544858674611,-0.4019515305335945,-0.07070002290212038,-0.11108386219499534,-0.43746333863159464,-0.20682696802158626
2022-04-25,0.22445885980417515,-0.2868289319937827,-0.019836998310757747,-0.11897304483901651,-0.30865001242758905,-0.08795497129733092
2022-04-26,0.2215129509283906,-0.3752592069179069,0.11016632544923793,-0.11469997173139337,-0.2389361361418696,-0.13277687291023
2022-04-27,0.2775127136453817,-0.2690941560529338,0.09154029345084756,-0.0024835970453051474,-0.2704098351639429,-0.20333648050177933
2022-04-28,0.2927547919054399,-0.31188052221157136,0.0912383438079152,-0.060905363555839614,-0.3691810881757149,-0.25347703194125026
2022-04-29,0.28879074050365383,-0.20288399022338305,0.0539147452823487,-0.11561304333577084,-0.3345993078001508,-0.2917186273563957
2022-04-30,0.1995441431972215,-0.3386209345905329,0.05980612090017192,-0.054923538734021386,-0.31972418124328533,-0.2444780457448914
2022-05-01,0.051243696880517116,-0.3976727139198487,-0.10636634754437317,-0.0625591646618058,-0.5116503737131879,-0.2946849914646598
2022-05-02,0.17707794057346476,-0.3883950972146219,-0.04157622328630696,-0.14762637354014693,-0.3932198325676893,-0.31168361730494304
2022-05-03,0.1428101144643842,-0.2570939837715335,0.08934443854911191,-0.05383102703216971,-0.22805343778886406,-0.10572134809965743
2022-05-04,0.17952209198378566,-0.3410309339375215,0.08678291405361462,-0.0348079514311821,-0.3703817821206203,-0.12881715951455286
2022-05-05,0.19280787393792925,-0.1722163631957816,0.41011329736775687,0.12668502156636774,-0.1114251484334083,-0.05235485362977098
2022-05-06,0.20007354680164782,-0.36179708314823705,-0.016278847360873875,-0.1033028938362517,-0.33061911079774886,-0.30118404198860593
2022-05-07,0.20597403934284783,-0.3697451955832767,-0.12492339158318966,-0.17094080673635248,-0.25665265000555815,-0.225806666560107
2022-05-08,0.29406057400690516,-0.23764589806486303,-0.005022355864548524,-0.03271862284790916,-0.2327936459921124,-0.06574204226362156
2022-05-09,0.13293088127936228,-0.32402171087391574,-0.004342016258369921,-0.06907209343441253,-0.21044627098827115,-0.22019732013605367
2022-05-10,0.1695209232604087,-0.37424278762256746,0.12238935768861448,-0.11438593036942939,-0.2695524116695725,-0.1979036791638961
2022-05-11,0.07900676765325834,-0.48831554497567403,-0.2641056410101087,-0.15615972966756453,-0.4450849270524405,-0.26920964368154676
2022-05-12,0.11697818603288865,-0.3794941117836358,0.019997363041298205,-0.1739660635816226,-0.38496414830209197,-0.21815162428065255
2022-05-13,0.02481593555255976,-0.2521654930038928,0.07427925328872578,-0.1998157584182531,-0.2724440737642008,-0.16835105436910747
2022-05-14,0.2513680675174542,-0.16921234925351358,0.15728907333618425,-0.004107207055854199,-0.3020593537392713,-0.2754506182836753
2022-05-15,0.3484668180730517,-0.30148207482658146,-0.05991743846605294,-0.015614523286383984,-0.4067678767642151,-0.2483719197230224
2022-05-16,0.2548502803921096,-0.09499002517188859,0.19757342086617202,0.033969104691658064,-0.18533722637520914,-0.06667145425723814
2022-05-17,0.15492324971384078,-0.3732152948617949,0.07138891487409946,0.06407179796932695,-0.28953245758269036,-0.14641363002376975
2022-05-18,0.26937737905375136,-0.22921950968148622,0.027173759799604374,-0.08923177487764646,-0.2570767619799755,-0.1877697211139583
2022-05-19,0.20766449056707775,-0.17785540323317525,0.3029594247995185,0.21908351070457552,-0.30787281446224335,-0.16167945215310728
2022-05-20,0.2517374275336695,-0.12052676911874503,0.2728794640788483,0.051067888852074556,-0.14347755240498442,-0.13696982992374246
2022-05-21,0.0968752838071998,-0.2757210509948817,0.32657468685332364,-0.00582646542898413,-0.3368131186295467,-0.1412008676383145
2022-05-22,0.21130817576566382,-0.3138492502523829,0.18385077887031018,0.0815740661291647,-0.27041325758276724,-0.08440218005309137
2022-05-23,0.24211150527347952,-0.1500002368599979,0.14216857560978283,0.08233799467113373,-0.12906131079595295,-0.040312130368222995
2022-05-24,0.2952737717156697,-0.18110899056860624,0.20948877169844288,-0.019790816053894447,-0.2795104818472899,-0.17311020110501563
2022-05-25,0.12663028208568702,-0.17535987957947521,0.1410055503082787,-0.11920785789747873,-0.22401978954010707,-0.10761060179756479
2022-05-26,0.22959951457670644,-0.3170711540478538,0.028887606351466186,-0.2629573593605331,-0.32810421087108865,-0.18263726243034
2022-05-27,0.1568207950509193,-0.33888669612099936,-0.2047580150929158,-0.15977086588572437,-0.4235388439083021,-0.24438842270063812
2022-05-28,0.057415789637552644,-0.4833353526318543,-0.24005822658427706,-0.20753648023132823,-0.3196674281552316,-0.19190488678023096
2022-05-29,0.245554254374601,-0.2314180169567767,0.03223543917729051,-0.05646325930591466,-0.26548880771449246,-0.22455188372122606
2022-05-30,0.23791878972389707,-0.31697024338321494,0.12500481044875036,-0.07281408808133019,-0.25343727485426226,-0.20324267147497962
2022-05-31,0.33860854449933675,-0.033277452765295465,0.4141795801401404,0.16765299515931775,-0.0675380718151872,0.011874432149436377
2022-06-01,0.28534413794498054,-0.14139414162864708,0.19172886866859315,0.01083104349077782,-0.31835488477238466,-0.2233693976656251
2022-06-02,0.23478619211699198,-0.4008202578746233,-0.0020200358559775543,0.043171400093084976,-0.3863785582632471,-0.2873303720454577
2022-06-03,0.18792159282079363,-0.31083461617568486,0.18854125504707495,0.18318940561887234,-0.31977387953152775,-0.17154108033544468
2022-06-04,0.2923015785744382,0.010172074950487952,0.4804125189782553,0.37100333866200796,-0.13793042996432797,0.05783799718103004
2022-06-05,0.08160936713221587,-0.36463517615025415,0.08125199781609975,0.1097158071016521,-0.3482554695490753,-0.18193894355712267
2022-06-06,0.09168425215674715,-0.5348892455243928,-0.17160907069351466,-0.2341096435883738,-0.6501786864026561,-0.43306915754603337
2022-06-07,0.0877277294828099,-0.2680057204362334,-0.01708831825062783,-0.06899676659463615,-0.31419880057831623,-0.1378234263905827
2022-06-08,0.08965153922426192,-0.05124595305893034,0.23440611569675487,0.0839398009780893,-0.15416515103218117,-0.04172333785884938
2022-06-09,0.3358333690133948,-0.004969194690680273,0.35075373114546243,0.10472164271725022,-0.06970044386043528,-0.008563349493542236
2022-06-10,0.1935960934189196,-0.24974538853558303,0.11438110578400722,0.08647198271611983,-0.17443205061395547,-0.028783909264078457
2022-06-11,0.11164716087922393,-0.4300046994867489,0.0532426604648273,-0.11382324055724408,-0.3678870819587156,-0.24265862335305433
2022-06-12,0.1348271806992662,-0.30998179842096485,-0.024060331504946884,-0.0011187222575060921,-0.45599858756226985,-0.2753459029038388
2022-06-13,0.17261457353677961,-0.484176877341901,-0.20923380408472625,-0.3428269289305277,-0.48629153389208857,-0.42830506388540435
2022-06-14,0.12100990939197376,-0.2862444361645786,-0.12871622233198876,-0.022660139792387336,-0.35112959562141305,-0.18428461933844467
2022-06-15,0.31168335682506415,-0.18792170345904533,0.13257650001533341,0.07116376209720131,-0.1132463370861484,-0.10274131804785881
2022-06-16,0.2361226246951444,-0.4587130718934726,0.006297664744528587,-0.11732031195414158,-0.38649325823569225,-0.2018714149485625
2022-06-17,0.1602459869286003,-0.2863609793362758,-0.05972425183712088,0.09499447910766544,-0.3478372427954141,-0.1837384000504518
2022-06-18,0.17933516985010808,-0.39041739963848987,0.005881755910769845,-0.1417355572306915,-0.44250840248592016,-0.17307214787164796
2022-06-19,0.25915046393962987,-0.3722831738244465,-0.026759925299918885,-0.1486677195488578,-0.4440802408740847,-0.29091549406226197
2022-06-20,0.345940097080476,-0.37290362385868986,0.20264884672058653,0.07062676143901511,-0.26055335920774214,-0.10061607573696885
2022-06-21,0.24137803070161368,-0.38703739117672603,-0.08413166883756916,-0.07430693070732683,-0.1611313231978732,-0.1414553198932171
2022-06-22,0.052289591135107095,-0.4128281560721897,-0.19829437028003258,-0.24942441806439075,-0.4173438493276077,-0.29378829233216014
2022-06-23,0.2735243954450017,-0.29783288570183536,0.04573397776566079,-0.07680855419171846,-0.3827227529577474,-0.18204957207384298
2022-06-24,0.13460264003947228,-0.28262533668928463,0.17994506225635543,0.11853823074273855,-0.3485501145298292,-0.11324284397192902
2022-06-25,0.020688293870012402,-0.22036902334824218,0.11247120017211909,-0.06412838076457933,-0.2589066804291347,-0.14794269683080502
2022-06-26,0.3409156913755351,-0.25923239219740013,0.10278774440297775,-0.10941919223418212,-0.21762794144637806,-0.17899817647163682
2022-06-27,0.4043021952252205,-0.26178552638001445,0.1663838498179272,0.1959003064981229,-0.11044817657502622,-0.03438830529498168
2022-06-28,0.2820795035673222,-0.28888469842095105,0.05851055568945782,-0.023957573004252608,-0.3360786330226844,-0.1304000035810603
2022-06-29,0.12730006764008728,-0.3320750974978502,-0.07482047284753703,-0.17149338453180255,-0.21603248550440243,-0.04173791455096467
2022-06-30,0.09226256354898642,-0.40024918929775344,0.006399779005090864,-0.11222977994511973,-0.20759200904208996,-0.30589332666384556
2022-07-01,0.3238291560565395,-0.2372662714636834,0.07624974473098205,-0.04397667344816316,-0.24463342463205415,-0.23011033123413427
2022-07-02,0.18491601545211597,-0.1465880508482965,0.08184900651909499,0.034687697432942706,-0.25821617164607424,-0.047910697399497486
2022-07-03,0.17247868149105747,-0.4396296752204139,-0.2408728795372549,0.13935943155148534,-0.3581861814085422,-0.29210632200582337
2022-07-04,0.012171767827804839,-0.4537733928513444,-0.16336763750381347,-0.09310240071896307,-0.486988898370127,-0.2686155705297532
2022-07-05,0.08355122640358337,-0.26615202236739344,0.35176863750132414,0.2218224155548696,-0.33756531174631865,-0.13643982107755234
2022-07-06,0.27363253061404946,-0.26155071320038215,0.17285941954207018,0.006318838578975382,-0.17506650315981728,-0.17225330581422707
2022-07-07,0.2659032366336453,-0.13223832592836632,0.39511269074985195,0.1992592113536332,-0.17910359670852508,-0.05762575437683552
2022-07-08,0.27483778080118526,-0.34383416689397545,-0.21923798761922997,-0.2001476782581544,-0.2711939094706024,-0.10656657009023857
2022-07-09,0.27428108511679006,-0.11984308513198273,0.05002856663216065,0.1020422305407191,-0.10213786509769919,0.05987693684452699
2022-07-10,0.26435371409697356,-0.31273803187365024,0.1284689247280714,0.08751889552316902,-0.2038565917075241,-0.26584580709853206
2022-07-11,0.09045679465402684,-0.4129101217847436,-0.1445490945487534,-0.14730718424982506,-0.3224822674417071,-0.1846524018939052
2022-07-12,0.1207732883025536,-0.2138184052929907,0.2084816221102557,0.02226713732775733,-0.3316516106903331,-0.15800983775532548
2022-07-13,0.08797452601828452,-0.44428358727410566,-0.0503493148151162,-0.08206195101673301,-0.5200383970100902,-0.23679521811058085
2022-07-14,0.2852743960958704,-0.1373431460367923,0.41090444271358273,0.11709257241949149,-0.1647359018929654,-0.09106359087045876
2022-07-15,0.22017690516833635,-0.12832519052861338,0.30449479275886604,0.09023733947780203,-0.19615296853710104,-0.026620493041382618
2022-07-16,0.2368411839075629,-0.17525935024620576,0.029236224512348495,0.05413821901299116,-0.37195095456961597,-0.18133648291198637
2022-07-17,0.038020955388823184,-0.28018284048411773,0.5593360979640022,0.40786786577072576,0.13171037840761066,0.1553992251164745
2022-07-18,0.2578804686060056,-0.14505269754525574,0.5139822972873787,0.2962431393862236,-0.03285031446797137,0.0728369173156282
2022-07-19,0.3102004440729696,-0.011350819386185835,0.4598736646965131,0.36407739957637625,-0.014071250798048506,0.06957140528582711
2022-07-20,0.2510738644175285,-0.24983590357192104,0.29016557931188425,0.0953055770130125,-0.19647554109816642,-0.0818781762118551
2022-07-21,0.14553157498101446,-0.322119649849966,0.11147456147936097,-0.06077530491946241,-0.27747509558975986,-0.20733163638542643
2022-07-22,-0.015564710094453402,-0.2009018342443834,0.10152711669154584,0.0315816713699957,-0.21619982547201114,-0.12589770901311143
2022-07-23,0.27776745654642543,-0.1118124197844418,0.24132955035481995,0.08820931948766453,-0.12519630561947412,-0.01946713168476539
2022-07-24,0.34045687736612446,-0.23811153847795422,0.31033165763820203,0.09854894313593518,-0.1431091477756431,0.008731607951108068
2022-07-25,0.32573910039816567,-0.18700848930199954,0.15332224032693006,0.04386398779539545,-0.22156661865078286,-0.08714159944663967
2022-07-26,0.2154566698376792,-0.24991339736512572,-0.007051156323051168,0.04842332120858856,-0.16554835086338737,-0.08060416272342923
2022-07-27,0.1902138467532544,-0.10243689696028493,0.1238618097132271,0.07629610945622817,-0.31264910673383584,-0.2652404779242954
2022-07-28,0.16684927955984163,-0.10464856390118774,0.25406534249150176,0.05128837662409159,-0.09594045191608828,-0.05100807816087838
2022-07-29,0.2493929258162356,-0.0017452912404247241,0.21382849383092845,0.039166491340279316,-0.08278427432224539,0.10420159720410108
2022-07-30,0.2808480765025294,-0.04905980138337626,0.2203005483739753,0.14096898184423015,-0.1547302639494872,0.06315906393220719
2022-07-31,0.18135512122570463,-0.08709344453528839,0.2096790656564174,0.2963093716408973,-0.12972216398427622,0.058358183960012855
2022-08-01,0.14131271288022929,-0.28734234134256365,0.07190527983801316,-0.06675817624841861,-0.3721576061422208,-0.16947022113358973
2022-08-02,0.1984632987315109,-0.26105849431294953,-0.004698631596620622,0.017157682074239036,-0.2840036292336135,-0.14061180550581048
2022-08-03,0.15024255727247054,-0.2222617818518693,0.1347031879912544,0.04477580217668101,-0.2894475874570501,-0.06171986731611888
